word	Stance_favor	Stance_against
par,aaj	-1.29137060866924e-06	1.430511474609375e-06
"""apne"	-2.5997028387791943e-06	2.5033950805664062e-06
munh	-0.030922740697860718	0.0639752745628357
mian	-4.53471466244082e-06	4.649162292480469e-06
mithu	2.5605544351492426e-07	3.5762786865234375e-06
"banna"""	-0.0005699830944649875	0.0027794837951660156
yeh	-0.0001745495101204142	0.0002562403678894043
kispar	-3.025740397788468e-06	1.0132789611816406e-05
lagoo	-4.972455371898832e-06	6.794929504394531e-06
hota	-4.5856149881728925e-06	8.463859558105469e-06
hai??	-0.7361946105957031	0.9482700824737549
notebandi	-1.0628165014736624e-12	1.6518316662411658e-12
leak	5.640862776878919e-11	-4.761756093596414e-12
hua,kyon	-5.707866179704979e-09	-3.588023975154009e-11
ki	-2.7448272821306574e-11	-2.513765888154107e-12
mein	5.2190973764965065e-11	1.239479222384099e-12
koi	-1.1107028491386117e-10	-1.278670485466149e-11
chilla	-9.202807266239788e-11	-7.045730665566907e-11
nahin	-1.9520510208259623e-10	-1.7806334184911066e-10
raha	-3.321405095402241e-10	-4.485573856793934e-10
hai,matlab	-9.731303407534142e-07	-2.147398703300496e-07
sabne	5.579516015874475e-12	-1.5048906565340303e-11
pehle	-1.013103378966207e-09	-1.219648049222144e-09
paise	-7.71536889931923e-10	-4.35205864401933e-12
thikane	-4.553301902188167e-10	1.8098286541298747e-12
laga	-2.9337650364613665e-11	9.967996480314545e-13
diya	-3.999609180027619e-05	-6.232628857461009e-10
modi	1.8626387099374142e-09	-7.986234322743258e-07
ne	1.861743093023449e-09	4.273530862519692e-09
apne	-1.2724008513487206e-09	6.699772114870939e-08
admiyon	-3.971880744302325e-07	8.19183298972348e-09
ko	1.0093825775214782e-10	-7.342464414250571e-09
pahle	-1.2020983319871448e-08	-7.3403754186074366e-09
bata	-8.267478790457972e-08	-4.502513206716685e-08
doya	-3.995643371723645e-09	-4.211003954424086e-07
tha	-1.9041276999587353e-08	-2.79709610140344e-07
notebandi	-7.71420705092396e-11	-3.401672074687667e-06
ke	9.12122599672216e-10	-6.76132927424078e-08
baremain	-1.7483892111869181e-09	-9.335187201031658e-07
taki	1.8405068580307216e-09	5.7080395521325045e-08
kaledhan	-2.1529649174567567e-09	-2.4364494493056554e-06
ko	-6.629905513477752e-10	5.3327489979437814e-08
safed	7.46883555002853e-10	-3.995176456328409e-08
bana	-1.5034363087806923e-08	-5.33806769453804e-07
sake.	-1.6109469314073976e-09	3.370655576873105e-08
notebandi	-1.125294302184443e-11	0.0
ki	5.7472429593197205e-12	0.0
khabar	-1.5329732150348718e-08	0.0
jarror	-6.307488575885145e-08	0.0014313459396362305
modi	-1.8550302405273555e-09	5.805492401123047e-05
ke	-3.2345248701659557e-10	0.0
logon	-4.651219114748528e-06	7.748603820800781e-05
ko	-7.892321463032204e-09	0.0
thi.paresan	-3.9926000283685426e-09	0.0
sirf	-5.6976734441605004e-08	1.1920928955078125e-07
aam	4.1633071989899406e-11	0.0
aadami	-3.9739128654403544e-11	0.0
hai.modiji	-1.5327294988765061e-09	3.5762786865234375e-07
me	-1.3818925170827612e-11	0.0
garibon	-9.398117413184082e-07	9.5367431640625e-07
ka	-2.987684405431068e-11	0.0
khayal	-2.6830915267339606e-10	0.0
nahi	-2.2736766636111128e-10	0.0
rakha	-4.305448358943309e-11	0.0
sir	1.1920928955078125e-07	-1.2810889848946516e-10
bahut	1.1920928955078125e-07	7.916326448531574e-12
achha	1.1920928955078125e-07	-2.9348840024923106e-10
kiya	3.5762786865234375e-07	-1.2963956297351586e-11
aapne	0.0	-9.327244532286727e-11
notebandi	0.0	-1.8762472478450753e-11
karke	0.0	-8.7392447445378e-11
amir	0.0	4.188984228936654e-12
loge	0.0	5.031042856623591e-12
pareshan	1.1920928955078125e-07	-2.7961738827131377e-11
h	0.0	-1.216903834644345e-11
ki	0.0	-4.762539321245818e-12
kya	0.0	-4.4937809029477194e-10
kre.	0.0	-2.8645244162794903e-11
sir	0.0058692097663879395	-4.677699649846545e-08
me	3.5762786865234375e-07	-1.325315412969985e-10
salute	3.5762786865234375e-07	-1.2050260789209233e-10
karta	6.556510925292969e-06	-1.0923611171165248e-07
hu	2.384185791015625e-07	-8.783464233719229e-11
aadarniye	0.0	2.8204896947994166e-15
pradhan	1.9311904907226562e-05	-2.346486720206098e-12
mantri	-1.1920928955078125e-07	3.533702236057615e-15
ji,	5.960464477539062e-07	3.4690626107537976e-15
notebandi	-1.1920928955078125e-07	1.1672008134045852e-15
par	-1.1920928955078125e-07	1.651134664851727e-15
aapko	-1.1920928955078125e-07	3.2569683136183993e-15
koti	-1.1920928955078125e-07	3.8521936122470467e-16
koti	1.1920928955078125e-07	1.3654624272366103e-15
dhanyawaad.	-1.1920928955078125e-07	-2.5256208393111337e-14
modi	7.128715515136719e-05	-1.1784984880330862e-12
ji	8.344650268554688e-07	-1.4732987507933004e-13
in	-1.1920928955078125e-07	1.7267073679222292e-15
doctors	2.384185791015625e-07	3.195745195707332e-15
par	7.152557373046875e-07	-3.001978616319796e-14
raid	-1.1920928955078125e-07	-5.659047025880241e-15
karo	3.933906555175781e-06	3.2339552754744472e-15
inke	-1.1920928955078125e-07	-2.40403197023821e-15
paas	1.1920928955078125e-07	-1.322454075229889e-14
sabse	-1.1920928955078125e-07	-1.583771023941187e-14
jyada	2.384185791015625e-07	-3.1481817546201614e-15
kala	3.4570693969726562e-06	-1.897406741408836e-15
dhan	1.430511474609375e-06	2.3555168876347992e-15
hai	0.0	-1.9026819779010412e-13
notebandi	0.004685699939727783	-0.0005428384756669402
ek	0.00021159648895263672	-1.988145049836021e-05
bada	-0.00010156631469726562	6.438865057134535e-06
aur	0.0001748204231262207	-2.0795141608687118e-05
jaruri	5.817413330078125e-05	-0.00014268537051975727
opration,	0.00031703710556030273	-5.453201993077528e-06
par	0.00023746490478515625	-4.254829946148675e-06
nirshans-nausikhiye	0.00041562318801879883	-3.847653715638444e-06
doctaron	0.00016576051712036133	-3.646320692496374e-05
dwara	5.53131103515625e-05	-0.00011275178985670209
kiya	0.0009310245513916016	-0.0005325715173967183
gaya!	0.9998927116394043	9.780565051187295e-06
desh	0.7335774898529053	-0.00954542774707079
trast	-9.846687316894531e-05	6.108930392656475e-06
ho	4.220008850097656e-05	9.289598892792128e-06
gaya	0.9969595074653625	-0.00022888960666023195
!!	0.9998904466629028	-5.173129466129467e-06
pee	-7.16986824045307e-06	-9.707802561820245e-09
rakhi	6.716446705468115e-07	-2.891491046597139e-09
hai	5.296044491842622e-08	-1.1091477958302676e-08
kya	5.127825488671078e-07	8.629424397277319e-10
desi	-9.841774044616614e-07	4.858143332064913e-10
tuney	-1.581788092153147e-05	-1.0901981539745975e-09
notebandi	-4.126076601096429e-05	-4.65180534092724e-08
movie	8.603995524936181e-07	8.548282637299565e-10
kab	-5.793998298031511e-06	-6.953380875529547e-07
aa	-1.6667157751726336e-06	-4.070586534510312e-09
gayi	-0.03267046809196472	-5.857928613295371e-07
jo	8.112387490655237e-07	-5.6214681798394395e-09
iska	-1.423162393621169e-05	-3.669107684345363e-08
review	6.405939529940952e-07	-4.6335291159493863e-10
kar	7.352529109994066e-07	-6.531359897365974e-10
raha	5.051100515629514e-07	-6.963111900404328e-07
hai	-7.737111218375503e-07	-1.911917957286846e-09
tere	-2.409705075478996e-07	5.247752232762082e-10
profile	5.699282610294176e-07	1.5686585363994254e-10
pe	1.0534813554841094e-07	-8.52027071118755e-09
to	6.278088449107599e-07	-3.3964839829536686e-09
film	8.043509751587408e-07	5.892222265657665e-10
critic	-6.5018753048207145e-06	-6.843356459285133e-08
likha	7.270960509231372e-07	1.774080882199769e-10
hai	8.791489563009236e-07	8.394823169943777e-10
log	7.506402653234545e-06	1.3091281516608433e-06
notebandi	4.448654181032907e-06	-4.1304588194179814e-08
ke	8.149542736646254e-06	-1.9049399270443246e-05
haal	-0.0004923595115542412	-0.003901782911270857
me	-3.061962343053892e-05	-9.608707841834985e-06
bhi	6.627215952903498e-06	-7.155365437938599e-06
adjust	1.4243338227970526e-05	1.3271152283778065e-06
kar	1.4470356290985364e-05	1.311895061917312e-06
rha	-4.9672817112877965e-05	-0.003264340106397867
hai	-7.844045467209071e-05	7.937013606351684e-07
aur	8.635365702502895e-06	1.2480625173338922e-06
jo	-9.593057257006876e-06	-2.434911721138633e-07
note	9.330286047770642e-06	4.2709791614470305e-07
daba	1.33170187837095e-05	1.2184240176793537e-06
ke	1.48215167428134e-06	8.525079806531721e-07
bethe	9.543917258270085e-06	1.3669467762156273e-06
hai	-0.001098324079066515	-1.3879864127375185e-05
sirf	-1.0335044862586074e-05	4.2362262320239097e-07
unhe	-4.4639655243372545e-06	-1.6574840628891252e-05
jyada	-6.665472756139934e-05	-0.002075236989185214
takleef	-9.603323633200489e-06	9.084068324227701e-07
hai	1.3697579561267048e-05	5.783680876447761e-07
...wo	-7.578467193525285e-05	-1.2183716535218991e-05
adjust	7.264367013704032e-06	-2.501024482626235e-06
nhi	4.662173523684032e-06	-1.3144062904757448e-06
kar	7.455215381924063e-06	-1.6106080238387221e-06
pa	8.929595423978753e-06	-2.2943829662835924e-06
rhe	1.310520019615069e-05	-8.677716323290952e-10
hai.	-3.9082264265744016e-05	-2.3567620246467413e-06
hehe	-3.1429260616278043e-07	-0.0002536466345191002
saare	1.543705820949981e-07	-0.00023366707318928093
log	-1.6181692217287491e-06	3.385103264008649e-05
bharat	7.487512903026072e-07	3.5934473999077454e-05
mein	4.0859322325559333e-07	-4.566390998661518e-08
ab	7.930397600830474e-07	2.753645821940154e-05
aaptard	-1.4162025081532192e-06	-7.171620381996036e-05
logic	-1.891015813271224e-06	-1.5404984878841788e-06
ke	-2.9132737836334854e-05	-0.0011564081069082022
hisab	-5.097160737932427e-07	-9.122041228692979e-05
se	-3.414502862142399e-05	-0.014063581824302673
notebandi	-4.5127339944883715e-06	-0.0004891908611170948
ki	-3.868187832267722e-07	-1.3736102118855342e-05
wajah	7.004625786066754e-07	3.0480361601803452e-05
se	7.676014206481341e-07	4.701494617620483e-06
mar	5.658582153955649e-07	-0.0020044625271111727
rhe	-1.0677241562007111e-06	-2.6828904083231464e-05
hain.	-2.1863877464056714e-07	-1.0685838788049296e-05
kejriwal	1.1920928955078125e-07	8.116523564360989e-10
bhrashtachar	1.6927719116210938e-05	-1.766375817169319e-06
mukt	3.5762786865234375e-07	-1.7972642041286235e-08
rajniti	0.0	6.129708962632208e-10
ke	5.245208740234375e-06	-1.512894343136395e-08
nam	-2.384185791015625e-07	-1.536636373700162e-10
par,notebandi	0.0	-2.3496964729474712e-07
ka	-3.5762786865234375e-07	9.002752987541385e-10
virodh	0.0	-3.6201410757996655e-09
kar	-3.5762786865234375e-07	6.364651583545822e-10
bhrashtachariyon	0.9859231114387512	-1.2933998760900067e-08
ka	-3.5762786865234375e-07	9.012844359723715e-10
masiha	0.9084086418151855	-7.216409721877426e-05
doston	-3.7164415545021257e-08	-1.0618640298651338e-12
jis	-2.1438538169604726e-05	-6.6287110349338985e-12
din	-1.994206257904807e-07	9.680311294311267e-14
se	-1.6300018614856526e-06	-2.5390236788047638e-11
notebandi	-7.3937517299782485e-06	-1.8536179535733055e-11
hui	2.7301791050149404e-08	-1.280401457602609e-12
h	3.7013485609804775e-09	-9.119650564229365e-13
.ussi	2.4972228729325252e-08	-7.508622196228387e-11
din	-7.822612815289176e-07	-4.9460774560229626e-14
se	2.5288152016855747e-08	1.0122219902541918e-13
hamara	2.8223237080737817e-08	5.4068586359447973e-14
media	-1.2394440318530542e-06	-5.333872991723776e-13
unn	-7.412026548081485e-09	-2.6240592814960606e-14
jawano	2.2682154821040967e-08	-9.552119295194728e-15
ko	2.4528310049731772e-08	1.1284171568069074e-13
shayad	-3.798328123139072e-07	-5.194142099936017e-13
bhool	2.5589086405375383e-08	1.2762040773120487e-13
gai	2.8412856067916437e-08	1.0978730132036457e-13
h	-2.8453257527871756e-08	-1.1457602444933657e-12
jo	1.3562392098265263e-08	1.3137983810671688e-13
sharahd	-3.519425320064329e-07	1.299350031866084e-13
par	1.335181742945224e-08	4.6761233123485124e-15
ladte	2.784527097787759e-08	1.2206290936778857e-13
hue	-1.6871116059746782e-08	-1.34592898349932e-13
shaheed	-3.5921655126003316e-06	5.921217021472719e-14
ho	-2.7912827249565453e-07	-9.439800015883376e-14
rahe	-1.23819354769239e-08	1.1675941246833133e-13
h	1.499868318433073e-08	-3.39939529433661e-14
.	-4.94089746894133e-09	1.6475780158578535e-14
modiji	-1.0049351573115928e-08	3.180547537340317e-06
aapke	-1.719908482300525e-07	-1.6275794223474804e-07
jan	1.0774851233463778e-08	8.348679330083542e-07
dhan	-7.561852271464886e-06	-0.00010399665188742802
khaton	1.7269227825522648e-08	-1.8916118733613985e-06
mein	1.2470572130496294e-08	4.263513346813852e-07
raaton	1.1625783002955359e-08	2.3582945232192287e-06
raat	-8.104785109708246e-08	-5.233064257481601e-07
-	-4.552227039766876e-09	-8.822341897030128e-07
kiske	-7.88424614484029e-09	-4.928924681735225e-06
jama	-1.7469030808570096e-06	-0.0065252818167209625
ho	-7.350434572117592e-08	-3.800788135777111e-06
gaye,kahin	-4.4404679044873774e-08	-4.115002411708701e-06
ye	-9.010486934357687e-08	-1.3536545338865835e-05
aapke	-5.129183477947663e-08	-0.00025321319117210805
sangathan	4.252416729855213e-08	1.5349910427175928e-06
ke	4.266724218382478e-08	3.1356780709757004e-06
khatadhari	4.613680104625928e-08	2.6437928681843914e-06
to	4.382733465035926e-08	-5.4094263759907335e-05
nahi	-4.8709551947467844e-08	2.8552176445373334e-07
hain.	3.0853975374611764e-08	1.9475764929666184e-06
modiji	2.466751993779326e-07	1.6315940598587986e-08
har	1.8049264838282397e-07	-7.787502198652874e-08
pradesh	-1.6492077747898293e-07	-1.7179465316985443e-07
mein	1.4228729128262785e-07	-4.273882154848252e-07
black	3.761674349789246e-08	2.735633586326003e-08
money	-2.3452301434190304e-07	-1.9145147689414443e-09
ka	-6.065856723580509e-07	-2.7314882800055784e-08
bank(cooperative	-7.207654562080279e-07	-8.068397505667235e-07
bank)hai	1.869776724561234e-07	-3.4184511150670005e-06
jisme	-7.393515488729463e-08	-8.18952869963141e-08
%	2.3834432738567557e-07	3.262320547037234e-08
vyavsayik	2.376261534209334e-07	-2.5002510284366508e-08
khatadhari	2.1593572796518856e-07	3.3301603252766654e-08
hote	-4.9307544713883544e-08	3.3407488331249624e-08
hain	-8.202643221011385e-05	-1.118474187933316e-06
wahan	-4.1792816773522645e-05	-1.6411021874773724e-07
tds	-9.893932292470708e-05	3.202408649372046e-08
nahin	-4.769622591993539e-06	-6.010132551637071e-07
kata	-7.452251338690985e-06	-5.067113306722604e-08
jata!	-0.006018387619405985	-1.8614413193063228e-06
modi	-4.194672146695666e-05	0.00022286176681518555
ki	-1.1153076240333348e-09	1.1920928955078125e-07
niyat	-1.2130707105484362e-08	7.152557373046875e-07
mein	-1.2929485926349571e-08	1.1920928955078125e-07
khot	-2.570582635641472e-09	4.291534423828125e-06
hai,ye	-1.0169846298424545e-08	2.2649765014648438e-06
ke	-3.311658725024813e-09	3.5762786865234375e-07
band	-1.997558456423576e-07	0.3041648864746094
nahin	-4.424114408152491e-09	0.00016379356384277344
mahabhrashton	-6.391753792911459e-09	0.0016498565673828125
ke	-2.359323847400674e-10	2.384185791015625e-07
liye	1.0028905483849826e-09	4.649162292480469e-06
ke	-1.086796785898514e-08	9.059906005859375e-06
note	-7.80584485937652e-09	-1.1920928955078125e-07
chalu	-9.829810299066821e-10	-2.384185791015625e-07
karne	1.2184980802132372e-09	-1.1920928955078125e-07
ka	-1.264802484968186e-09	2.384185791015625e-06
bahana	6.650502371030598e-11	0.0002194046974182129
hai.	-7.905797794194314e-09	3.5762786865234375e-07
december	-5.346390441474114e-09	-3.8035319338547424e-10
ke	-4.225375604960391e-09	1.4971390793760975e-10
baad	-2.53020946416882e-08	8.555963715295434e-10
kucch	-2.114545871734208e-09	-9.888696013149456e-07
aisa	1.2104820479308387e-09	-4.2943987921262305e-08
hoga	-6.153014542320534e-09	-1.835841487718426e-07
ke	-1.8154571534978459e-07	-4.228082559620816e-07
notebandi	1.0805578654071724e-11	-3.900874290252432e-08
se	2.2514559105957233e-09	1.4069536646843517e-09
aur	-5.096911781521385e-10	1.4365805212079863e-09
apne	1.8623230735315133e-09	-2.6457255941636504e-08
kiye	-8.307705634535978e-10	9.10774788920321e-11
waade	-3.618299881935627e-09	-1.164997609492957e-08
se	-5.0015507291334416e-09	-9.858579508303933e-10
dhayan	-2.2532709031963805e-10	1.2365364288058345e-10
hataya	5.425704330264125e-11	1.4515859625419125e-09
jayega.	1.7487371550828357e-09	1.2932168669266275e-09
.	7.910816446354829e-10	1.3567003076531137e-09
notebandi	0.0007495284080505371	-6.295111916188034e-07
ke	1.9073486328125e-06	-2.309469593342328e-08
bare	-3.5762786865234375e-07	3.6046692297730942e-09
men	9.5367431640625e-07	6.873055458100907e-10
logo	0.00010585784912109375	-1.6263024349427724e-07
ka	1.1920928955078125e-07	2.567356105487306e-09
reaction	0.0003020763397216797	-8.78657058223098e-09
dekha	7.271766662597656e-06	-4.799204020855541e-07
sabhi	0.5339363813400269	-0.04328848794102669
bade	0.9998791217803955	-1.844007897489064e-07
khushh	0.16308218240737915	-0.00035736229619942605
hain..kah	0.0	2.431053358620261e-09
rahe	-1.1920928955078125e-07	-1.4225526001609978e-07
hain	4.0531158447265625e-06	-4.270024334118716e-09
ki	2.384185791015625e-07	-1.280589412289146e-09
unke	8.344650268554688e-07	-2.658072446592996e-07
pas	-2.384185791015625e-07	-5.3537156929905905e-08
to	-3.5762786865234375e-07	3.016781491282927e-09
ye	0.0	-2.1163280017333364e-09
note	-1.1920928955078125e-07	5.922218271336988e-10
kabhi	-2.384185791015625e-07	2.761809669848958e-09
kbhar	-2.384185791015625e-07	1.6356160870145686e-09
aate	1.1801719665527344e-05	-1.290345430504658e-08
hain..jo	3.5762786865234375e-06	-1.8724584549545398e-08
ki....	3.5762786865234375e-06	-8.031139309139235e-09
inko	8.415371155479079e-08	6.428470442187972e-06
nasbandi	-2.082494211208541e-05	-0.0006878061685711145
se	-1.1149390957143623e-06	-0.00022771628573536873
daar	-4.165632958574861e-07	-0.00017658491560723633
nahi	1.1663365739877918e-07	7.1168478825711645e-06
lagta	-2.3121679987525567e-05	-0.0031227285508066416
hain	-5.934848013566807e-05	-0.002179054543375969
saab,	-1.1275467670657235e-07	-0.3685445189476013
notebandi	-4.527236683316005e-07	-0.00042466670856811106
se	-2.933807536464883e-06	-0.03338037431240082
lagta	7.513718003337999e-08	-6.249110811040737e-06
hain	-4.6173363443813287e-07	6.929465143912239e-06
aaj	9.381140309017155e-11	-2.632252176226757e-07
deshwasiyo	5.5749155292161845e-11	-2.2779019559493463e-08
ka	-2.1408275152623446e-10	5.6836519490843784e-08
note	-1.3855713798527347e-10	-8.925192673814308e-08
barbard	-5.43895950499973e-09	-2.4346329041691206e-07
hua	-5.008113368454303e-10	-4.56176985608181e-06
tho	1.2455705911129655e-10	7.182450900700132e-08
pata	-1.3410865307150743e-08	6.360388482562485e-08
chala	-5.090818877562242e-10	-0.0002628930378705263
k	2.267269705313879e-11	1.478910007790546e-07
mein	-4.200889636152283e-11	1.600237879983979e-07
unhone	-1.5580678969229211e-09	-1.3989337048769812e-06
kese	1.0607755646097061e-10	1.6011603065635427e-07
apna	-4.111889717606232e-10	-5.2439972364481946e-08
vite	1.5221897353701053e-10	1.603750092726841e-07
barbad	9.432177261459174e-11	-6.237197567315889e-07
kar	-4.980631462814245e-10	-4.850604454986751e-06
diya	4.345653004111938e-11	-6.831327254985808e-07
aap	2.4066405118761125e-11	-5.927213351242244e-07
(congress)	-2.0652687893196742e-10	-5.015116926188057e-07
ne	2.207837905554566e-11	1.2441158503406768e-07
chavanni	3.1047282800233944e-11	1.4802176906414388e-07
bund	2.5086360072590352e-11	1.486719440890738e-07
ki	-1.185364306710568e-12	7.070838847766936e-08
thi,	-1.139753708079283e-10	-0.0014075090875849128
maine	2.3646714794600676e-11	9.751011020853184e-08
/	-6.9434933358536455e-09	-1.8521438960306114e-07
ke	-9.268598388789684e-11	-2.672527159575111e-07
